what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388792348346
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1388792350230
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388792355996
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388792357119
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1388792386683
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388792386736
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1388792391152
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388792427824
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388792429094
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388792436748
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388792452011
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388792452862
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1388792477079
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388792482273
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388792543684
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388792546514
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1388792553875
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388792553922
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1388792558551
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388792559408
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388792560136
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1388792565786
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388792565844
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388792597251
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388792610068
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1388792629720
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388792634788
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388792635938
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1388792644387
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388792644433
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388792666275
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388792667777
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1388792672628
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388792679530
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388792682994
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1388792685979
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1388792686153
error,log,,,"IStructuredDocumentRegion management failed.",1388792690685
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388792690736
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388792696210
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388792697189
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1388792702610
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388792702660
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1388792704055
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388792705297
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388792706214
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1388792710003
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388792710057
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388792946663
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388793847093
error,log,,,"Error logged from Debug UI: ",1388793849080
error,log,,,"Error logged from Debug UI: ",1388793849080
error,log,,,"Error logged from Debug UI: ",1388793849083
error,log,,,"Error logged from Debug UI: ",1388793849084
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388793851999
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388793853419
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1388793856347
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1388793857406
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388793873939
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388793876410
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388793938389
error,log,,,"Error logged from Debug UI: ",1388793938805
error,log,,,"Error logged from Debug UI: ",1388793938806
error,log,,,"Error logged from Debug UI: ",1388793938810
error,log,,,"Error logged from Debug UI: ",1388793938811
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388793941889
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1388793945075
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388793945119
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388793972998
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388793977300
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388793980159
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794023028
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1388794024604
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388794031186
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388794032048
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388794043095
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794047157
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1388794080432
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794080498
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1388794095712
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388794120671
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388794130021
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388794134366
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1388794135432
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388794141429
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1388794148002
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794150619
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1388794163494
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794163564
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794169903
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794178932
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1388794181169
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388794183040
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388794183518
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794186954
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1388794206269
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794206327
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1388794223132
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794234378
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1388794256611
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794256674
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1388794258545
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388794262653
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388794263336
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794265077
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794289671
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794300652
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794330083
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388794336539
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794338720
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1388794360534
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794360578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794362156
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794366134
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794397366
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794404504
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1388794414911
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.text"".",1388794416560
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1388794416561
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388794417388
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794418418
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1388794429785
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794429835
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794446321
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794493212
error,log,,,"Error logged from Debug UI: ",1388794493471
error,log,,,"Error logged from Debug UI: ",1388794493472
error,log,,,"Error logged from Debug UI: ",1388794493475
error,log,,,"Error logged from Debug UI: ",1388794493476
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1388794496787
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388794518300
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794519147
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1388794527994
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794528055
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1388794530103
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388794530812
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794537998
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794562560
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388794574471
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794576315
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794588132
error,log,,,"Error logged from Debug UI: ",1388794588370
error,log,,,"Error logged from Debug UI: ",1388794588371
error,log,,,"Error logged from Debug UI: ",1388794588373
error,log,,,"Error logged from Debug UI: ",1388794588373
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794609296
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1388794614591
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794614652
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388794619800
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388795529279
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1388795569033
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388795582088
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1388795583651
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1388795596581
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388795601017
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1388795602207
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388795604680
error,log,,,"PHPCore plugin internal error",1388795668787
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388795684292
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388795687472
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1388795693780
